Family;Status;Part number;Temperature;Supply current;Supply current hover;Supply voltage;Supply voltage hover;Technology;Motion;Processing;Sensitive axis;Sensitive axis hover;Stray field;Package;Trim&Form;Output;Output hover;Magnetic field;Magnet TC;AEC-Q100;ASIL;Extra;Extra hover;Product page;Datasheet
Performance;production;MLX90371GVS-BCC-308;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;Analog;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL;;https://www.melexis.com/MLX90371;https://media.melexis.com/-/media/files/documents/datasheets/MLX90371-datasheet-melexis.pdf
Performance;production;MLX90371GVS-BCC-358;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL;;https://www.melexis.com/MLX90371;https://media.melexis.com/-/media/files/documents/datasheets/MLX90371-datasheet-melexis.pdf
Performance;production;MLX90372GDC-ACC-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GGO-ACC-200;-40 to 160;25.2;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;TSSOP-16;;PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GGO-ACC-300;-40 to 160;31;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACC-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACC-301;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD1 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACC-303;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACC-308;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GDC-ACE-100;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;SOIC-8;;PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GDC-ACE-200;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;SOIC-8;;PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GDC-ACE-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GGO-ACE-100;-40 to 160;25.2;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;TSSOP-16;;PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GGO-ACE-200;-40 to 160;25.2;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;TSSOP-16;;PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GGO-ACE-300;-40 to 160;31;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GGO-ACE-500;-40 to 160;25.2;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;TSSOP-16;;PWM|SENT;;min 8.25 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-100;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;Standard straight leads;PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-101;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;STD1 2.54;PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-103;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;STD2 2.54;PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-108;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;STD4 2.54;PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-200;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;Standard straight leads;PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-201;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;STD1 2.54;PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-203;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;STD2 2.54;PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-208;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;STD4 2.54;PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-301;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD1 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-303;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-308;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-350;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ACE-357;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD3 2.00;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ADE-310;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ADE-311;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD1 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ADE-313;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90372GVS-ADE-318;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90372;https://media.melexis.com/-/media/files/documents/datasheets/MLX90372-datasheet-melexis.pdf
Performance;production;MLX90373KVS-ABA-100;-40 to 125;13.5;;5|12;5V: 4.1 to 6,12V: Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;Standard straight leads;PSI5;;min 4.1 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90373KVS-ABA-103;-40 to 125;13.5;;5|12;5V: 4.1 to 6,12V: Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;STD2 2.54;PSI5;;min 4.1 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90373KVS-ABA-108;-40 to 125;13.5;;5|12;5V: 4.1 to 6,12V: Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;STD4 2.54;PSI5;;min 4.1 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90373KVS-ABA-300;-40 to 125;12.5;;5|12;5V: 4.1 to 6,12V: Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;PSI5;;11 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90373KVS-ABA-303;-40 to 125;12.5;;5|12;5V: 4.1 to 6,12V: Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;PSI5;;11 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90373KVS-ABA-308;-40 to 125;12.5;;5|12;5V: 4.1 to 6,12V: Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;PSI5;;11 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90373KGO-ABA-300;-40 to 125;25;;5;4.1 to 6;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;PSI5;;11 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90373KDC-ABA-300;-40 to 125;12.5;;5|12;5V: 4.1 to 6,12V: Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;PSI5;;11 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90373;https://media.melexis.com/-/media/files/documents/datasheets/MLX90373-datasheet-melexis.pdf
Performance;production;MLX90374GDC-ABB-200;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;SOIC-8;;PWM|Dual PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GDC-ABB-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABB-200;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;Standard straight leads;PWM|Dual PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABB-207;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;STD3 2.00;PWM|Dual PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABB-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABB-307;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD3 2.00;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GDC-ABC-100;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;SOIC-8;;PWM|Dual PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GDC-ABC-200;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;SOIC-8;;PWM|Dual PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GDC-ABC-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABC-100;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;Standard straight leads;PWM|Dual PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABC-107;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;DMP-4;STD3 2.00;PWM|Dual PWM|SENT;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
